code_insee,commune,pct_fibre,pct_cable,pct_dsl,pct_thd_radio,pct_4g_fixe,pct_hd_radio,pct_satellite,nb_locaux,nb_locaux_fibre,nb_locaux_cable,nb_locaux_dsl,nb_locaux_thd_radio,nb_locaux_4g_fixe,nb_locaux_hd_radio,nb_locaux_satellite
16166,L'Isle-d'Espagnac,88.4,56.2,99.7,0.0,100.0,0.0,100.0,3499,3092.0,1968.0,3489.0,,3499.0,,3499.0
21378,Marcenay,97.4,0.0,100.0,98.3,100.0,0.0,100.0,116,113.0,,116.0,114.0,116.0,,116.0
01123,Cormoranche-sur-Saône,92.0,0.0,98.4,0.0,100.0,0.0,100.0,575,529.0,,566.0,,575.0,,575.0
51240,Étrepy,96.3,0.0,100.0,0.0,100.0,0.0,100.0,81,78.0,,81.0,,81.0,,81.0
72348,Tassillé,88.2,0.0,100.0,0.0,100.0,0.0,100.0,93,82.0,,93.0,,93.0,,93.0
70263,Genevrey,87.9,0.0,100.0,0.0,100.0,0.0,100.0,165,145.0,,165.0,,165.0,,165.0
72259,Rouperroux-le-Coquet,84.7,0.0,100.0,0.0,100.0,0.0,100.0,203,172.0,,203.0,,203.0,,203.0
65427,Siradan,73.6,0.0,100.0,0.0,100.0,0.0,100.0,227,167.0,,227.0,,227.0,,227.0
33349,Quinsac,29.0,0.0,100.0,0.0,100.0,0.0,100.0,1110,322.0,,1110.0,,1110.0,,1110.0
14207,Croisilles,84.9,0.0,94.1,0.0,100.0,0.0,100.0,304,258.0,,286.0,,304.0,,304.0
63279,Picherande,0.0,0.0,100.0,0.0,98.5,0.0,100.0,603,,,603.0,,594.0,,603.0
33342,Puisseguin,69.4,0.0,100.0,0.0,100.0,0.0,100.0,644,447.0,,644.0,,644.0,,644.0
89445,Vézannes,92.5,0.0,0.0,0.0,100.0,0.0,100.0,67,62.0,,,,67.0,,67.0
36038,Champillet,0.0,0.0,100.0,0.0,100.0,0.0,100.0,150,,,150.0,,150.0,,150.0
10369,Semoine,90.9,0.0,98.6,0.0,100.0,0.0,100.0,143,130.0,,141.0,,143.0,,143.0
65440,Tarbes,91.4,36.7,99.0,0.0,100.0,100.0,100.0,35106,32076.0,12890.0,34753.0,,35106.0,35106.0,35106.0
31096,Cabanac-Séguenville,94.3,0.0,99.2,0.0,98.4,98.4,100.0,122,115.0,,121.0,,120.0,120.0,122.0
51206,Dampierre-le-Château,97.1,0.0,100.0,0.0,100.0,0.0,100.0,68,66.0,,68.0,,68.0,,68.0
60628,Therdonne,99.2,0.0,100.0,0.0,100.0,0.0,100.0,647,642.0,,647.0,,647.0,,647.0
46149,Lamagdelaine,92.0,0.0,100.0,0.0,100.0,0.0,100.0,448,412.0,,448.0,,448.0,,448.0
32185,Lalanne-Arqué,0.0,0.0,100.0,0.0,98.9,18.9,100.0,95,,,95.0,,94.0,18.0,95.0
84085,Murs,94.6,0.0,98.5,0.0,87.8,0.0,100.0,460,435.0,,453.0,,404.0,,460.0
80593,La Neuville-lès-Bray,0.0,0.0,100.0,0.0,100.0,0.0,100.0,206,,,206.0,,206.0,,206.0
25472,Puessans,100.0,0.0,100.0,0.0,100.0,0.0,100.0,27,27.0,,27.0,,27.0,,27.0
67352,Obersoultzbach,87.9,0.0,100.0,0.0,100.0,0.0,100.0,232,204.0,,232.0,,232.0,,232.0
16084,Charras,90.3,0.0,100.0,0.0,100.0,0.0,100.0,278,251.0,,278.0,,278.0,,278.0
14609,Saint-Loup-Hors,96.8,0.0,100.0,0.0,100.0,100.0,100.0,221,214.0,,221.0,,221.0,221.0,221.0
2B052,Campana,0.0,0.0,100.0,0.0,100.0,0.0,100.0,49,,,49.0,,49.0,,49.0
05183,Villar-Saint-Pancrace,73.1,0.0,96.7,0.0,88.1,0.0,99.9,1114,814.0,,1077.0,,981.0,,1113.0
61187,Les Genettes,20.1,0.0,100.0,0.0,100.0,0.0,100.0,194,39.0,,194.0,,194.0,,194.0
55345,Mont-devant-Sassey,98.4,0.0,100.0,0.0,100.0,0.0,100.0,124,122.0,,124.0,,124.0,,124.0
54269,Hudiviller,87.1,0.0,100.0,0.0,100.0,0.0,100.0,178,155.0,,178.0,,178.0,,178.0
33048,Berthez,96.5,0.0,100.0,0.0,99.3,0.0,100.0,142,137.0,,142.0,,141.0,,142.0
77322,Moussy-le-Neuf,68.4,0.0,100.0,76.5,100.0,0.0,100.0,1410,964.0,,1410.0,1079.0,1410.0,,1410.0
16184,Lichères,98.6,0.0,100.0,0.0,100.0,0.0,100.0,73,72.0,,73.0,,73.0,,73.0
62773,Samer,92.4,0.0,100.0,0.0,100.0,0.0,100.0,2357,2178.0,,2357.0,,2356.0,,2357.0
59165,Cuincy,98.9,0.0,96.9,0.0,100.0,0.0,100.0,3161,3126.0,,3064.0,,3161.0,,3161.0
49102,Cléré-sur-Layon,50.0,0.0,100.0,0.0,100.0,73.5,100.0,234,117.0,,234.0,,234.0,172.0,234.0
28001,Abondant,86.8,0.0,100.0,0.0,100.0,0.0,100.0,1256,1090.0,,1256.0,,1256.0,,1256.0
69043,Chaponost,95.7,37.4,92.3,0.0,100.0,0.0,100.0,5253,5026.0,1967.0,4849.0,,5253.0,,5253.0
28004,Allonnes,93.4,0.0,100.0,0.0,100.0,0.0,100.0,229,214.0,,229.0,,229.0,,229.0
07007,Alboussière,23.8,0.0,99.7,0.0,97.4,0.0,100.0,797,190.0,,795.0,,776.0,,797.0
10345,Saint-Léger-sous-Brienne,92.1,0.0,100.0,0.0,100.0,0.0,100.0,239,220.0,,239.0,,239.0,,239.0
52372,Outremécourt,98.3,0.0,100.0,0.0,100.0,0.0,100.0,58,57.0,,58.0,,58.0,,58.0
87044,Chéronnac,0.0,0.0,100.0,0.0,99.6,68.8,100.0,279,,,279.0,,278.0,192.0,279.0
2B082,Castineta,0.0,0.0,91.7,0.0,100.0,0.0,100.0,72,,,66.0,,72.0,,72.0
63134,Dauzat-sur-Vodable,0.0,0.0,96.1,0.0,90.9,0.0,100.0,77,,,74.0,,70.0,,77.0
60075,Blancfossé,98.6,0.0,100.0,0.0,100.0,0.0,100.0,71,70.0,,71.0,,71.0,,71.0
49235,Parnay,95.3,0.0,98.0,0.0,100.0,99.3,100.0,300,286.0,,294.0,,300.0,298.0,300.0
54565,Vigneulles,86.4,0.0,2.4,0.0,100.0,0.0,100.0,169,146.0,,4.0,,169.0,,169.0
21255,Étaules,94.3,0.0,100.0,0.0,100.0,0.0,100.0,175,165.0,,175.0,,175.0,,175.0
22209,Beaussais-sur-Mer,84.7,0.0,99.8,0.0,99.1,0.0,100.0,3679,3115.0,,3672.0,,3647.0,,3679.0
18231,Saint-Pierre-les-Étieux,84.7,0.0,90.2,0.0,100.0,94.1,100.0,471,399.0,,425.0,,471.0,443.0,471.0
19098,Lagarde-Marc-la-Tour,99.9,0.0,100.0,0.0,81.7,0.7,100.0,906,905.0,,906.0,,740.0,6.0,906.0
29206,Plounévez-Lochrist,36.6,0.0,97.0,0.0,99.9,0.0,100.0,1742,638.0,,1689.0,,1740.0,,1742.0
07102,Guilherand-Granges,97.1,0.0,98.1,0.0,100.0,0.0,100.0,7290,7081.0,,7149.0,,7290.0,,7290.0
52013,Anrosey,100.0,0.0,100.0,0.0,100.0,0.0,100.0,126,126.0,,126.0,,126.0,,126.0
54556,Vého,97.1,0.0,5.8,0.0,100.0,0.0,100.0,69,67.0,,4.0,,69.0,,69.0
40073,Castelner,98.6,0.0,87.5,2.8,98.6,0.0,100.0,72,71.0,,63.0,2.0,71.0,,72.0
64094,Bardos,0.1,0.0,100.0,48.3,100.0,0.0,100.0,2036,2.0,,2036.0,984.0,2036.0,,2036.0
36049,Chazelet,82.1,0.0,100.0,0.0,90.2,0.0,100.0,123,101.0,,123.0,,111.0,,123.0
56098,Lanester,96.3,0.0,98.0,0.0,95.2,0.0,100.0,13453,12961.0,,13184.0,,12802.0,,13453.0
27309,L'Habit,99.6,0.0,100.0,0.0,100.0,0.0,100.0,262,261.0,,262.0,,262.0,,262.0
32057,Blaziert,86.2,0.0,100.0,0.0,100.0,88.3,100.0,94,81.0,,94.0,,94.0,83.0,94.0
42139,Marlhes,98.3,0.0,98.3,0.0,100.0,0.0,100.0,903,888.0,,888.0,,903.0,,903.0
28147,Favières,95.1,0.0,100.0,0.0,100.0,0.0,100.0,284,270.0,,284.0,,284.0,,284.0
62126,Beuvry,100.0,44.7,100.0,0.0,100.0,0.0,100.0,4748,4747.0,2123.0,4748.0,,4748.0,,4748.0
03305,Verneix,81.6,0.0,100.0,0.0,79.5,69.5,100.0,347,283.0,,347.0,,276.0,241.0,347.0
37086,Courcelles-de-Touraine,78.2,0.0,92.7,0.0,99.0,0.0,100.0,289,226.0,,268.0,,286.0,,289.0
06141,Toudon,48.8,0.0,100.0,0.0,95.0,0.0,100.0,361,176.0,,361.0,,343.0,,361.0
72110,Crosmières,91.1,0.0,100.0,0.0,100.0,0.0,100.0,564,514.0,,564.0,,564.0,,564.0
56208,Saint-Brieuc-de-Mauron,19.5,0.0,100.0,0.0,100.0,0.0,100.0,266,52.0,,266.0,,266.0,,266.0
70322,Mailleroncourt-Charette,86.6,0.0,100.0,0.0,92.3,0.0,100.0,194,168.0,,194.0,,179.0,,194.0
48193,Vebron,89.5,0.0,98.1,0.0,81.9,0.0,100.0,419,375.0,,411.0,,343.0,,419.0
02599,Pierremande,100.0,0.0,100.0,0.0,100.0,0.0,100.0,136,136.0,,136.0,,136.0,,136.0
63110,Cisternes-la-Forêt,0.0,0.0,100.0,0.0,99.7,4.3,100.0,329,,,329.0,,328.0,14.0,329.0
42229,Saint-Germain-la-Montagne,98.5,0.0,100.0,0.0,100.0,0.0,100.0,200,197.0,,200.0,,200.0,,200.0
22232,Plourhan,82.0,0.0,100.0,0.0,100.0,0.0,100.0,1412,1158.0,,1412.0,,1412.0,,1412.0
03302,Veauce,0.0,0.0,100.0,0.0,100.0,0.0,100.0,48,,,48.0,,48.0,,48.0
62537,Magnicourt-sur-Canche,95.2,0.0,6.5,0.0,100.0,0.0,100.0,62,59.0,,4.0,,62.0,,62.0
84098,Roaix,95.7,0.0,100.0,0.0,100.0,0.0,100.0,488,467.0,,488.0,,488.0,,488.0
55348,Montiers-sur-Saulx,98.1,0.0,97.8,0.0,99.4,0.0,100.0,313,307.0,,306.0,,311.0,,313.0
26246,Ponet-et-Saint-Auban,76.6,0.0,100.0,0.0,100.0,0.0,100.0,128,98.0,,128.0,,128.0,,128.0
32117,Duran,97.8,0.0,100.0,0.0,100.0,44.9,100.0,410,401.0,,410.0,,410.0,184.0,410.0
61446,Saint-Pierre-des-Loges,60.3,0.0,100.0,0.0,99.4,0.0,100.0,179,108.0,,179.0,,178.0,,179.0
10298,Pont-sur-Seine,98.0,0.0,100.0,0.0,100.0,0.0,100.0,648,635.0,,648.0,,648.0,,648.0
39291,Lemuy,5.4,0.0,100.0,0.0,100.0,0.0,100.0,185,10.0,,185.0,,185.0,,185.0
90026,Chèvremont,93.6,0.0,100.0,0.0,100.0,0.0,100.0,660,618.0,,660.0,,660.0,,660.0
21445,La Motte-Ternant,1.3,0.0,100.0,9.0,100.0,0.0,100.0,156,2.0,,156.0,14.0,156.0,,156.0
80639,Poulainville,98.2,0.0,94.2,0.0,100.0,0.0,100.0,729,716.0,,687.0,,729.0,,729.0
48111,Pelouse,80.0,0.0,100.0,0.0,100.0,0.0,100.0,235,188.0,,235.0,,235.0,,235.0
45121,Dammarie-sur-Loing,94.0,0.0,100.0,0.0,100.0,0.0,100.0,384,361.0,,384.0,,384.0,,384.0
02751,Trucy,96.2,0.0,100.0,0.0,100.0,0.0,100.0,78,75.0,,78.0,,78.0,,78.0
09052,Besset,82.9,0.0,96.2,0.0,96.2,0.0,100.0,105,87.0,,101.0,,101.0,,105.0
82049,Donzac,91.9,0.0,100.0,0.0,100.0,88.6,100.0,642,590.0,,642.0,,642.0,569.0,642.0
32196,Larroque-Saint-Sernin,0.0,0.0,90.8,0.0,90.0,72.3,100.0,130,,,118.0,,117.0,94.0,130.0
13094,Saint-Étienne-du-Grès,93.6,0.0,100.0,0.0,98.9,0.0,100.0,1539,1441.0,,1539.0,,1522.0,,1539.0
77172,Esmans,100.0,0.0,100.0,96.6,100.0,0.0,100.0,447,447.0,,447.0,432.0,447.0,,447.0
32096,Cazaubon,90.5,0.0,98.2,0.0,98.8,24.2,100.0,1696,1535.0,,1666.0,,1675.0,411.0,1696.0
03137,Langy,0.0,0.0,100.0,0.0,100.0,62.8,100.0,156,,,156.0,,156.0,98.0,156.0
97221,Rivière-Salée,21.3,45.6,99.9,0.0,100.0,0.0,100.0,10214,2175.0,4655.0,10208.0,,10214.0,,10214.0
24121,Chourgnac,96.0,0.0,100.0,0.0,100.0,0.0,100.0,50,48.0,,50.0,,50.0,,50.0
76522,La Remuée,97.3,0.0,100.0,0.0,100.0,0.0,100.0,561,546.0,,561.0,,561.0,,561.0
04001,Aiglun,93.3,0.0,99.9,0.0,100.0,0.0,100.0,683,637.0,,682.0,,683.0,,683.0
57278,Guinzeling,100.0,0.0,100.0,0.0,100.0,0.0,100.0,32,32.0,,32.0,,32.0,,32.0
04150,Piégut,83.6,0.0,100.0,0.0,89.3,0.0,100.0,140,117.0,,140.0,,125.0,,140.0
41207,Saint-Dyé-sur-Loire,83.3,0.0,100.0,0.0,100.0,0.0,100.0,842,701.0,,842.0,,842.0,,842.0
21680,Vielverge,97.4,0.0,100.0,0.0,100.0,0.0,100.0,272,265.0,,272.0,,272.0,,272.0
35281,Saint-Jacques-de-la-Lande,92.7,29.1,92.2,0.0,100.0,0.0,100.0,9025,8368.0,2625.0,8322.0,,9025.0,,9025.0
71229,Les Guerreaux,92.4,0.0,100.0,95.3,100.0,0.0,100.0,171,158.0,,171.0,163.0,171.0,,171.0
32322,Pompiac,0.0,0.0,100.0,0.0,100.0,96.3,100.0,107,,,107.0,,107.0,103.0,107.0
62541,Maisoncelle,100.0,0.0,100.0,0.0,100.0,0.0,100.0,65,65.0,,65.0,,65.0,,65.0
39024,Audelange,0.0,0.0,100.0,0.0,100.0,0.0,100.0,220,,,220.0,,220.0,,220.0
08160,Évigny,99.0,0.0,100.0,0.0,100.0,0.0,100.0,102,101.0,,102.0,,102.0,,102.0
25625,Villers-la-Combe,100.0,0.0,100.0,0.0,100.0,0.0,100.0,40,40.0,,40.0,,40.0,,40.0
73157,Modane,28.9,0.0,100.0,0.0,85.9,0.0,100.0,4106,1187.0,,4106.0,,3526.0,,4106.0
73141,Laissaud,95.6,0.0,100.0,0.0,99.8,0.0,100.0,412,394.0,,412.0,,411.0,,412.0
28388,Thivars,96.1,0.0,100.0,0.0,100.0,0.0,100.0,618,594.0,,618.0,,618.0,,618.0
81224,Le Riols,92.2,0.0,100.0,0.0,100.0,0.0,100.0,141,130.0,,141.0,,141.0,,141.0
66151,Prats-de-Sournia,0.0,0.0,100.0,0.0,100.0,0.0,100.0,104,,,104.0,,104.0,,104.0
66106,Maureillas-las-Illas,91.7,0.0,99.4,0.0,99.3,0.0,100.0,2331,2138.0,,2317.0,,2315.0,,2331.0
25185,Cussey-sur-Lison,88.9,0.0,100.0,0.0,98.4,0.0,100.0,63,56.0,,63.0,,62.0,,63.0
2A094,Corrano,0.0,0.0,100.0,0.0,100.0,0.0,100.0,90,,,90.0,,90.0,,90.0
43002,Aiguilhe,95.5,0.0,100.0,0.0,100.0,0.0,100.0,988,944.0,,988.0,,988.0,,988.0
72196,Mézières-sur-Ponthouin,97.2,0.0,100.0,0.0,98.6,0.0,100.0,435,423.0,,435.0,,429.0,,435.0
29145,Confort-Meilars,4.1,0.0,100.0,0.0,100.0,0.0,100.0,509,21.0,,509.0,,509.0,,509.0
50411,Ponts,0.0,0.0,98.9,0.0,100.0,0.0,100.0,359,,,355.0,,359.0,,359.0
27290,Goupil-Othon,98.6,0.0,100.0,0.0,100.0,0.0,100.0,646,637.0,,646.0,,646.0,,646.0
77173,Étrépilly,95.5,0.0,100.0,91.3,100.0,0.0,100.0,381,364.0,,381.0,348.0,381.0,,381.0
50228,Hambye,54.5,0.0,99.2,0.0,99.1,0.0,100.0,896,488.0,,889.0,,888.0,,896.0
56218,Saint-Gravé,16.7,0.0,100.0,0.0,100.0,0.0,100.0,527,88.0,,527.0,,527.0,,527.0
16216,Mérignac,98.7,0.0,95.9,0.0,100.0,0.0,100.0,459,453.0,,440.0,,459.0,,459.0
02668,Sains-Richaumont,99.5,0.0,100.0,0.0,100.0,0.0,100.0,597,594.0,,597.0,,597.0,,597.0
39060,Bois-de-Gand,97.9,0.0,100.0,0.0,100.0,0.0,100.0,47,46.0,,47.0,,47.0,,47.0
58041,Brinon-sur-Beuvron,82.3,0.0,100.0,0.0,100.0,0.0,100.0,215,177.0,,215.0,,215.0,,215.0
57500,Neufmoulins,0.0,0.0,100.0,0.0,100.0,0.0,100.0,23,,,23.0,,23.0,,23.0
63047,La Bourboule,91.1,0.0,100.0,0.0,99.8,99.1,100.0,3103,2826.0,,3103.0,,3098.0,3075.0,3103.0
03098,Désertines,91.5,0.0,99.3,0.0,100.0,0.0,100.0,2913,2665.0,,2892.0,,2913.0,,2913.0
38050,Le Bouchage,96.3,0.0,75.5,0.0,100.0,0.0,100.0,355,342.0,,268.0,,355.0,,355.0
23061,Chénérailles,98.0,0.0,100.0,0.0,100.0,75.1,100.0,790,774.0,,790.0,,790.0,593.0,790.0
18026,Belleville-sur-Loire,94.5,0.0,99.1,0.0,100.0,3.3,100.0,667,630.0,,661.0,,667.0,22.0,667.0
13011,Les Baux-de-Provence,83.8,0.0,100.0,0.0,59.4,0.0,100.0,604,506.0,,604.0,,359.0,,604.0
62547,Marant,100.0,0.0,100.0,0.0,100.0,0.0,100.0,46,46.0,,46.0,,46.0,,46.0
91547,Saint-Escobille,99.2,0.0,100.0,0.0,100.0,0.0,100.0,261,259.0,,261.0,,261.0,,261.0
92062,Puteaux,95.9,74.1,88.0,0.0,100.0,0.0,100.0,28692,27503.0,21255.0,25260.0,,28692.0,,28692.0
10108,Courtaoult,97.0,0.0,100.0,0.0,100.0,0.0,100.0,66,64.0,,66.0,,66.0,,66.0
63046,Boudes,0.0,0.0,100.0,0.0,100.0,99.1,100.0,231,,,231.0,,231.0,229.0,231.0
89433,Vault-de-Lugny,98.1,0.0,100.0,1.6,100.0,0.0,100.0,311,305.0,,311.0,5.0,311.0,,311.0
60208,Énencourt-Léage,96.3,0.0,100.0,0.0,100.0,0.0,100.0,82,79.0,,82.0,,82.0,,82.0
17461,Vaux-sur-Mer,94.1,0.0,99.7,0.0,100.0,91.4,100.0,7329,6899.0,,7310.0,,7329.0,6700.0,7329.0
80682,Rouvroy-en-Santerre,0.0,0.0,100.0,0.0,100.0,0.0,100.0,106,,,106.0,,106.0,,106.0
08136,Daigny,100.0,0.0,100.0,0.0,100.0,0.0,100.0,186,186.0,,186.0,,186.0,,186.0
08272,Maranwez,97.8,0.0,0.0,0.0,100.0,0.0,100.0,46,45.0,,,,46.0,,46.0
22101,Langoat,95.8,0.0,100.0,0.0,100.0,0.0,100.0,782,749.0,,782.0,,782.0,,782.0
50008,Anctoville-sur-Boscq,0.0,0.0,100.0,0.0,100.0,0.0,100.0,220,,,220.0,,220.0,,220.0
16306,Saint-Christophe,70.7,0.0,100.0,0.0,100.0,0.0,100.0,280,198.0,,280.0,,280.0,,280.0
07220,Saint-Christol,0.0,0.0,100.0,0.0,44.5,0.0,100.0,173,,,173.0,,77.0,,173.0
55443,Rouvres-en-Woëvre,96.4,0.0,98.8,0.0,100.0,0.0,100.0,169,163.0,,167.0,,169.0,,169.0
76728,La Vaupalière,96.8,0.0,100.0,0.0,99.8,0.0,100.0,596,577.0,,596.0,,595.0,,596.0
95199,Domont,95.4,0.0,95.4,0.0,100.0,0.0,100.0,8265,7888.0,,7884.0,,8265.0,,8265.0
10391,Vailly,96.3,0.0,100.0,0.0,100.0,0.0,100.0,190,183.0,,190.0,,190.0,,190.0
02797,Viel-Arcy,95.6,0.0,100.0,0.0,100.0,0.0,100.0,91,87.0,,91.0,,91.0,,91.0
62659,Planques,100.0,0.0,100.0,0.0,98.3,0.0,100.0,59,59.0,,59.0,,58.0,,59.0
38194,Izeaux,34.9,0.0,99.8,91.5,99.7,0.0,100.0,1209,422.0,,1207.0,1106.0,1205.0,,1209.0
57091,Bliesbruck,57.5,89.6,99.3,0.0,100.0,0.0,100.0,452,260.0,405.0,449.0,,452.0,,452.0
62680,Quiéry-la-Motte,97.6,0.0,99.2,0.0,100.0,0.0,100.0,377,368.0,,374.0,,377.0,,377.0
27210,Écardenville-la-Campagne,98.3,0.0,100.0,0.0,100.0,0.0,100.0,240,236.0,,240.0,,240.0,,240.0
26122,Espenel,0.0,0.0,100.0,0.0,97.9,0.0,100.0,140,,,140.0,,137.0,,140.0
46333,Vidaillac,96.2,0.0,100.0,0.0,100.0,0.0,100.0,156,150.0,,156.0,,156.0,,156.0
12243,Saint-Rome-de-Cernon,81.9,0.0,100.0,0.0,97.3,0.0,100.0,619,507.0,,619.0,,602.0,,619.0
80671,Ribeaucourt,94.1,0.0,100.0,0.0,100.0,0.0,100.0,119,112.0,,119.0,,119.0,,119.0
29020,Briec,43.5,0.0,99.8,0.0,100.0,0.0,100.0,3682,1601.0,,3676.0,,3682.0,,3682.0
02744,Torcy-en-Valois,94.7,0.0,100.0,0.0,100.0,0.0,100.0,57,54.0,,57.0,,57.0,,57.0
30085,Collias,96.7,0.0,100.0,0.0,46.0,0.0,100.0,858,830.0,,858.0,,395.0,,858.0
64260,Hendaye,91.8,0.0,98.9,20.3,100.0,0.0,100.0,15478,14209.0,,15301.0,3144.0,15478.0,,15478.0
24522,Sarrazac,0.3,0.0,100.0,0.0,97.5,0.0,100.0,364,1.0,,364.0,,355.0,,364.0
68276,Rimbachzell,92.2,0.0,100.0,0.0,51.1,0.0,100.0,141,130.0,,141.0,,72.0,,141.0
09257,Sainte-Croix-Volvestre,43.9,0.0,99.6,0.0,99.8,0.0,100.0,549,241.0,,547.0,,548.0,,549.0
43225,Saint-Vénérand,0.0,0.0,100.0,0.0,98.3,0.0,100.0,58,,,58.0,,57.0,,58.0
21228,Détain-et-Bruant,94.8,0.0,100.0,0.0,96.9,0.0,100.0,97,92.0,,97.0,,94.0,,97.0
67369,Ottwiller,86.5,0.0,100.0,0.0,95.1,0.0,100.0,185,160.0,,185.0,,176.0,,185.0
87035,Champnétery,90.4,0.0,89.2,0.0,97.0,67.0,100.0,397,359.0,,354.0,,385.0,266.0,397.0
37263,Truyes,66.2,0.0,100.0,0.0,100.0,0.0,100.0,1199,794.0,,1199.0,,1199.0,,1199.0
33437,Saint-Magne-de-Castillon,93.9,0.0,100.0,0.0,100.0,0.0,100.0,1272,1194.0,,1272.0,,1272.0,,1272.0
43090,Esplantas-Vazeilles,74.5,0.0,100.0,0.0,100.0,27.6,100.0,145,108.0,,145.0,,145.0,40.0,145.0
34048,Campagne,98.9,0.0,100.0,0.0,100.0,0.0,100.0,174,172.0,,174.0,,174.0,,174.0
52123,Chevillon,98.6,0.0,100.0,0.0,100.0,0.0,100.0,767,756.0,,767.0,,767.0,,767.0
18211,Saint-Georges-sur-Moulon,95.3,0.0,100.0,0.0,100.0,0.0,100.0,426,406.0,,426.0,,426.0,,426.0
61402,Saint-Hilaire-de-Briouze,0.0,0.0,100.0,0.0,100.0,0.0,99.4,181,,,181.0,,181.0,,180.0
71531,La Tagnière,0.9,0.0,98.7,50.8,88.3,0.0,100.0,317,3.0,,313.0,161.0,280.0,,317.0
73235,Saint François Longchamp,6.8,0.0,100.0,0.0,85.0,0.0,100.0,4100,280.0,,4100.0,,3486.0,,4100.0
74314,Vulbens,76.6,0.0,100.0,0.0,99.9,0.0,100.0,1013,776.0,,1013.0,,1012.0,,1013.0
54291,Laluf,98.0,0.0,100.0,0.0,100.0,0.0,100.0,151,148.0,,151.0,,151.0,,151.0
55549,Véry,96.2,0.0,100.0,0.0,100.0,0.0,100.0,78,75.0,,78.0,,78.0,,78.0
24386,Saint-Cernin-de-l'Herm,0.0,0.0,100.0,0.0,95.3,11.4,100.0,193,,,193.0,,184.0,22.0,193.0
59401,Méteren,97.8,0.0,100.0,0.0,100.0,0.0,100.0,1144,1119.0,,1144.0,,1144.0,,1144.0
68210,Mittlach,88.9,0.0,100.0,0.0,94.8,0.0,100.0,305,271.0,,305.0,,289.0,,305.0
31167,Encausse-les-Thermes,95.8,0.0,99.4,3.8,58.5,0.0,100.0,475,455.0,,472.0,18.0,278.0,,475.0
72369,Verneil-le-Chétif,89.1,0.0,100.0,0.0,100.0,0.0,100.0,413,368.0,,413.0,,413.0,,413.0
59188,Écuélin,97.3,0.0,100.0,0.0,100.0,0.0,100.0,73,71.0,,73.0,,73.0,,73.0
40193,Montégut,92.3,0.0,100.0,0.0,100.0,65.4,100.0,52,48.0,,52.0,,52.0,34.0,52.0
68077,Eglingen,93.6,0.0,100.0,0.0,100.0,0.0,100.0,187,175.0,,187.0,,187.0,,187.0
21493,Poncey-lès-Athée,95.1,0.0,100.0,0.0,100.0,0.0,100.0,306,291.0,,306.0,,306.0,,306.0
29135,Loctudy,35.3,0.0,99.9,0.0,81.3,0.0,100.0,4408,1556.0,,4402.0,,3585.0,,4408.0
54007,Aingeray,61.6,0.0,100.0,0.0,100.0,0.0,100.0,310,191.0,,310.0,,310.0,,310.0
85188,La Réorthe,90.5,0.0,99.7,98.9,99.2,0.0,100.0,716,648.0,,714.0,708.0,710.0,,716.0
34237,Roujan,95.2,0.0,99.7,0.0,100.0,0.0,100.0,1772,1687.0,,1766.0,,1772.0,,1772.0
77378,Pringy,79.8,0.0,100.0,0.2,100.0,0.0,100.0,2444,1951.0,,2444.0,6.0,2444.0,,2444.0
53113,Hambers,96.3,0.0,100.0,0.0,100.0,0.0,100.0,486,468.0,,486.0,,486.0,,486.0
72208,Montmirail,94.2,0.0,100.0,0.0,100.0,0.0,100.0,328,309.0,,328.0,,328.0,,328.0
89132,Cry,91.6,0.0,100.0,0.0,100.0,0.0,100.0,155,142.0,,155.0,,155.0,,155.0
21152,Châteauneuf,95.6,0.0,100.0,67.2,94.9,0.0,100.0,137,131.0,,137.0,92.0,130.0,,137.0
72216,Neuvillalais,91.0,0.0,100.0,0.0,100.0,0.0,100.0,321,292.0,,321.0,,321.0,,321.0
03316,Villeneuve-sur-Allier,74.2,0.0,97.9,0.0,100.0,0.0,100.0,581,431.0,,569.0,,581.0,,581.0
38395,Plateau-des-Petites-Roches,77.4,0.0,100.0,0.1,98.9,0.0,100.0,1494,1156.0,,1494.0,1.0,1477.0,,1494.0
62251,Courset,97.4,0.0,100.0,0.0,100.0,0.0,100.0,231,225.0,,231.0,,231.0,,231.0
27430,La Neuve-Grange,96.4,0.0,100.0,0.0,100.0,0.0,100.0,192,185.0,,192.0,,192.0,,192.0
16241,Nanclars,99.3,0.0,100.0,0.0,100.0,0.0,100.0,146,145.0,,146.0,,146.0,,146.0
46230,Puyjourdes,96.4,0.0,100.0,0.0,100.0,0.0,100.0,84,81.0,,84.0,,84.0,,84.0
34118,Guzargues,75.8,0.0,98.9,0.0,99.2,0.0,100.0,265,201.0,,262.0,,263.0,,265.0
27276,Gamaches-en-Vexin,99.4,0.0,100.0,0.0,100.0,0.0,100.0,167,166.0,,167.0,,167.0,,167.0
84058,Lacoste,92.4,0.0,100.0,0.0,90.9,0.0,100.0,528,488.0,,528.0,,480.0,,528.0
10023,Avon-la-Pèze,95.1,0.0,100.0,0.0,100.0,0.0,100.0,122,116.0,,122.0,,122.0,,122.0
22305,Saint-Jouan-de-l'Isle,92.8,0.0,100.0,0.0,100.0,0.0,100.0,305,283.0,,305.0,,305.0,,305.0
03276,Sussat,69.8,0.0,100.0,0.0,94.8,0.0,100.0,116,81.0,,116.0,,110.0,,116.0
